match,team,opponent_team,player,period,minute,second,x,y,end_x,end_y,length,angle,body_part,phase,pull_back,outcome,shot_created,goal_created,cleared,pred_cross_completion,pred_cross_chance_creation,pred_cross_goal_contribution,pred_cross_defended,pred_cross_delivery_value,pred_cross_outcome_multiclass,oof_cross_completion,oof_cross_chance_creation,oof_cross_goal_contribution,oof_cross_defended,oof_cross_delivery_value,oof_cross_outcome_multiclass,is_headed_clearance,clr_start_x,clr_start_y,clr_landing_x,clr_landing_y,pred_clr_landing_x,pred_clr_landing_y,clr_landing_error,clr_distance_gained,wide_channel
2026-05-09_CD Técnico Universitario - Delfín SC,Delfín SC,CD Técnico Universitario,K. Ushiña,1,9,36,95.3,14.6,87.4,46.4,23.2,1.94,right_foot,regular,0,1,0,0,0,0.72153234,0.40267742,0.011600385,0.35599738,0.05493031,incomplete,0.6049878001213074,0.4766658544540405,0.015437260270118713,0.5445747971534729,0.08391737192869186,incomplete,0,,,,,,,,,left
2026-05-09_CD Técnico Universitario - Delfín SC,CD Técnico Universitario,Delfín SC,M. Castaño,1,14,29,72.7,20.0,83.4,35.4,15.4,0.75,right_foot,regular,0,0,0,0,0,0.14102273,0.114693396,0.00036559734,0.5395519,-0.0008459932,incomplete,0.15820927917957306,0.18075114488601685,0.002020793268457055,0.5892630815505981,0.0002415166236460209,incomplete,0,,,,,,,,,left
2026-05-09_CD Técnico Universitario - Delfín SC,CD Técnico Universitario,Delfín SC,E. Mesa,1,19,58,92.6,14.4,95.6,37.6,16.1,1.37,right_foot,regular,0,0,0,0,1,0.37803632,0.2863887,0.0015176011,0.8106689,0.027428951,incomplete,0.32122352719306946,0.26659438014030457,0.002682049060240388,0.6789272427558899,0.029422739520668983,incomplete,0,,,,,,,,,left
2026-05-09_CD Técnico Universitario - Delfín SC,CD Técnico Universitario,Delfín SC,L. Estupiñán,1,26,36,76.1,83.0,86.2,47.2,26.6,5.12,right_foot,regular,0,0,0,0,0,0.57399356,0.6567287,0.002734655,0.6369394,0.060366105,incomplete,0.5507171154022217,0.6387609243392944,0.0007078904891386628,0.727698564529419,0.060201361775398254,incomplete,0,,,,,,,,,right
2026-05-09_CD Técnico Universitario - Delfín SC,CD Técnico Universitario,Delfín SC,B. Delgado,1,28,41,77.6,4.4,89.2,56.4,37.4,1.24,right_foot,regular,0,0,0,0,1,0.40610316,0.20741436,0.019189864,0.62916565,0.024890006,incomplete,0.3694334924221039,0.12764446437358856,0.008874315768480301,0.6603203415870667,0.03341491147875786,incomplete,1,8.4,41.2,38.0,40.3,20.63047302857336,35.91059616137206,17.915561204430052,29.6,left
2026-05-09_CD Técnico Universitario - Delfín SC,CD Técnico Universitario,Delfín SC,Y. Arce,1,33,9,78.8,5.5,80.2,8.9,2.7,1.0,right_foot,regular,0,0,0,0,1,0.008880508,0.005456658,0.00012104132,0.9178306,0.0059052235,incomplete,0.011671626009047031,0.004906746558845043,0.0001402318594045937,0.9297032952308655,0.006023364141583443,incomplete,0,,,,,,,,,left
2026-05-09_CD Técnico Universitario - Delfín SC,CD Técnico Universitario,Delfín SC,E. Mesa,1,33,16,76.4,5.5,88.6,32.7,22.5,0.97,right_foot,regular,0,0,0,0,0,0.3998079,0.10862063,0.0028940537,0.6963835,0.011573362,incomplete,0.46652403473854065,0.08105866611003876,0.0007978433277457952,0.7840049266815186,0.021266376599669456,incomplete,0,,,,,,,,,left
2026-05-09_CD Técnico Universitario - Delfín SC,CD Técnico Universitario,Delfín SC,L. Estupiñán,1,34,37,80.4,96.3,95.0,52.8,33.3,5.19,right_foot,regular,0,0,0,0,0,0.13112123,0.14179277,0.047994323,0.25659424,0.016890418,incomplete,0.1306467056274414,0.09877195209264755,0.010008631274104118,0.2683371603488922,0.06127017363905907,incomplete,0,,,,,,,,,right
2026-05-09_CD Técnico Universitario - Delfín SC,Delfín SC,CD Técnico Universitario,K. Ushiña,1,37,34,92.7,12.1,90.2,38.1,17.9,1.72,right_foot,regular,0,1,1,0,0,0.6410557,0.7557261,0.0032080808,0.6311081,0.060518324,incomplete,0.40447431802749634,0.6171638369560242,0.010543687269091606,0.6540796160697937,0.033141206949949265,incomplete,0,,,,,,,,,left
2026-05-09_CD Técnico Universitario - Delfín SC,Delfín SC,CD Técnico Universitario,K. Ushiña,1,45,8,97.3,84.6,100.0,59.7,17.3,4.92,right_foot,regular,0,0,0,0,0,0.008939129,0.011806659,0.00040189747,0.021094676,0.012881137,incomplete,0.012362568639218807,0.020216308534145355,0.0007129992009140551,0.014892912469804287,0.06603921949863434,incomplete,0,,,,,,,,,right
2026-05-09_CD Técnico Universitario - Delfín SC,CD Técnico Universitario,Delfín SC,L. Estupiñán,2,46,24,78.6,94.1,93.3,55.2,30.6,5.24,right_foot,regular,0,1,0,0,0,0.5599422,0.22738576,0.022173338,0.47761765,0.012104527,incomplete,0.2727712094783783,0.25501251220703125,0.004894629120826721,0.6087539196014404,0.020379751920700073,incomplete,0,,,,,,,,,right
2026-05-09_CD Técnico Universitario - Delfín SC,CD Técnico Universitario,Delfín SC,E. Mesa,2,49,4,81.8,8.9,100.0,81.1,52.9,1.19,right_foot,regular,0,0,0,0,0,0.090796955,0.011401042,0.005319136,0.0065698675,0.001854453,incomplete,0.22169379889965057,0.013899614103138447,0.011093084700405598,0.004461104050278664,0.005385043565183878,incomplete,0,,,,,,,,,left
2026-05-09_CD Técnico Universitario - Delfín SC,Delfín SC,CD Técnico Universitario,B. Hernández,2,50,5,93.0,2.3,100.0,11.5,10.7,0.62,right_foot,regular,0,0,0,0,0,0.0009008174,0.0011893837,0.00015553384,0.012519446,-0.010990715,incomplete,0.0015918328426778316,0.0012782022822648287,0.0001657418761169538,0.010350666008889675,-0.01535047683864832,incomplete,0,,,,,,,,,left
2026-05-09_CD Técnico Universitario - Delfín SC,CD Técnico Universitario,Delfín SC,E. Mesa,2,58,1,88.8,10.3,100.0,67.9,41.0,1.27,right_foot,regular,0,0,0,0,0,0.021102397,0.019352527,0.0026458749,0.012932209,0.0048271497,incomplete,0.027038363739848137,0.01951625570654869,0.004349743947386742,0.010956109501421452,-0.008332083001732826,incomplete,0,,,,,,,,,left
2026-05-09_CD Técnico Universitario - Delfín SC,Delfín SC,CD Técnico Universitario,K. Ushiña,2,59,24,88.6,76.4,94.1,31.3,31.2,4.9,left_foot,regular,0,0,0,0,1,0.6227769,0.24595009,0.0014073577,0.4805731,0.020631192,incomplete,0.7853919267654419,0.31072068214416504,0.0006671358132734895,0.4157123863697052,0.022411875426769257,incomplete,0,,,,,,,,,right
2026-05-09_CD Técnico Universitario - Delfín SC,Delfín SC,CD Técnico Universitario,L. Castillo,2,63,28,86.5,89.6,100.0,38.3,38.2,5.13,left_foot,regular,0,0,0,0,0,0.016028598,0.015649099,0.0019569984,0.006910442,0.00756006,incomplete,0.02144358493387699,0.029142018407583237,0.0013068545376881957,0.012212537229061127,0.0065736956894397736,incomplete,0,,,,,,,,,right
2026-05-09_CD Técnico Universitario - Delfín SC,CD Técnico Universitario,Delfín SC,L. Estupiñán,2,72,14,84.6,77.5,88.6,62.8,10.8,5.11,left_foot,regular,0,0,0,0,1,0.030028658,0.021959772,0.00015664652,0.76041263,-0.0036677227,incomplete,0.03942086547613144,0.014823541045188904,7.92171704233624e-05,0.7266442179679871,-0.007824994623661041,incomplete,1,9.7,41.6,0.0,27.3,20.800834029753048,36.06644667046241,22.572666735664924,-9.7,right
2026-05-09_CD Técnico Universitario - Delfín SC,Delfín SC,CD Técnico Universitario,E. Zúñiga,2,84,25,91.9,95.2,90.7,62.9,22.0,4.66,left_foot,regular,0,0,0,0,0,0.37353638,0.1481758,0.0007734292,0.47588983,0.013194432,incomplete,0.4814254939556122,0.24947497248649597,0.0005651091923937201,0.557293713092804,0.01812591589987278,incomplete,0,,,,,,,,,right
2026-05-09_CD Técnico Universitario - Delfín SC,Delfín SC,CD Técnico Universitario,G. Heredia,2,87,20,77.2,16.0,79.2,19.2,3.0,0.8,right_foot,regular,0,0,0,0,1,0.008816287,0.016574832,0.00040059467,0.824931,0.01340249,incomplete,0.015482628718018532,0.025915496051311493,0.0005562595324590802,0.8253188729286194,0.009309686720371246,incomplete,0,,,,,,,,,left
2026-05-09_CD Técnico Universitario - Delfín SC,Delfín SC,CD Técnico Universitario,E. Zúñiga,2,88,13,93.7,87.9,93.0,62.5,17.3,4.67,left_foot,regular,0,0,0,0,1,0.30782107,0.2248737,0.000720357,0.6726384,0.01800645,incomplete,0.33255741000175476,0.2861489951610565,0.0001251199428224936,0.6520412564277649,0.017721863463521004,incomplete,0,,,,,,,,,right
2026-05-09_CD Técnico Universitario - Delfín SC,Delfín SC,CD Técnico Universitario,B. Hernández,2,90,31,58.9,19.7,87.6,65.4,43.3,0.8,right_foot,regular,0,1,1,0,0,0.80942076,0.8098061,0.0007511914,0.11806879,0.10423964,shot_no_goal,0.6049624681472778,0.231772780418396,0.0015739527298137546,0.3357234001159668,0.03111066296696663,incomplete,0,,,,,,,,,left
2026-05-09_CD Técnico Universitario - Delfín SC,Delfín SC,CD Técnico Universitario,B. Hernández,2,92,28,70.6,11.2,86.4,46.4,29.1,0.96,right_foot,regular,0,1,1,0,0,0.7862041,0.84474903,0.0015901688,0.5601117,0.121743076,incomplete,0.7690548896789551,0.6405144929885864,0.001419680193066597,0.45025232434272766,0.10369674861431122,incomplete,0,,,,,,,,,left
2026-05-09_CSD Independiente del Valle - Barcelona SC,CSD Independiente del Valle,Barcelona SC,D. Guagua,1,6,10,94.2,10.5,93.9,12.3,1.3,1.82,right_foot,regular,0,0,1,0,1,0.0027603933,0.64893156,6.484271e-05,0.93753767,-0.0012936243,incomplete,0.002044335240498185,0.0032629675697535276,7.057408947730437e-05,0.9372099041938782,-0.006906047463417053,incomplete,0,,,,,,,,,left
2026-05-09_CSD Independiente del Valle - Barcelona SC,CSD Independiente del Valle,Barcelona SC,J. Espinoza,1,6,36,92.3,2.7,87.2,54.2,35.4,1.72,right_foot,regular,0,0,0,0,1,0.50749385,0.34964538,0.0017754296,0.49929374,0.04317044,incomplete,0.6123586297035217,0.3008217513561249,0.003946319688111544,0.3485218286514282,0.0506196953356266,incomplete,1,13.0,46.2,33.8,53.6,25.230705512898687,46.073324101448726,11.405422310835208,20.799999999999997,left
2026-05-09_CSD Independiente del Valle - Barcelona SC,Barcelona SC,CSD Independiente del Valle,M. Céliz,1,8,14,90.7,91.4,83.3,13.3,53.7,4.57,left_foot,regular,0,0,0,0,0,0.86042935,0.042406637,0.0059096627,0.021761043,0.043004658,complete_no_shot,0.924126148223877,0.03378913924098015,0.0050556836649775505,0.03477867320179939,0.021116072311997414,complete_no_shot,0,,,,,,,,,right
2026-05-09_CSD Independiente del Valle - Barcelona SC,CSD Independiente del Valle,Barcelona SC,D. Guagua,1,8,33,88.8,19.7,100.0,60.9,30.8,1.14,right_foot,regular,0,0,0,0,0,0.036578666,0.045654036,0.15464059,0.00861047,0.014520756,incomplete,0.03922047093510628,0.1007160097360611,0.260832279920578,0.013626121915876865,0.05079876258969307,incomplete,0,,,,,,,,,left
2026-05-09_CSD Independiente del Valle - Barcelona SC,Barcelona SC,CSD Independiente del Valle,J. Perlaza,1,38,33,96.9,97.7,96.7,95.7,1.4,4.56,left_foot,regular,0,0,0,0,1,0.004447746,0.015309848,0.00026844494,0.8878971,0.0064563346,incomplete,0.0018730422016233206,0.004321642220020294,0.00033974589314311743,0.8678587079048157,0.04136992245912552,incomplete,0,,,,,,,,,right
2026-05-09_CSD Independiente del Valle - Barcelona SC,CSD Independiente del Valle,Barcelona SC,D. Guagua,1,43,13,81.9,14.8,99.2,99.1,60.1,1.26,right_foot,regular,0,0,0,0,0,0.07535624,0.0068484657,0.009077991,0.011033674,0.0050681857,incomplete,0.12076905369758606,0.007235695142298937,0.015743669122457504,0.01704840175807476,0.003239633049815893,incomplete,0,,,,,,,,,left
2026-05-09_CSD Independiente del Valle - Barcelona SC,Barcelona SC,CSD Independiente del Valle,M. Mejía,2,47,34,81.8,87.7,86.5,69.3,13.5,5.09,left_foot,regular,0,0,0,0,0,0.14372586,0.028632917,7.9746744e-05,0.5500725,0.002422736,incomplete,0.16282400488853455,0.030253656208515167,5.560366116696969e-05,0.5853796601295471,-0.0010936835315078497,incomplete,0,,,,,,,,,right
2026-05-09_CSD Independiente del Valle - Barcelona SC,Barcelona SC,CSD Independiente del Valle,B. Carabalí,2,48,11,69.5,9.8,86.7,66.0,42.3,1.13,right_foot,regular,0,0,0,0,0,0.6014748,0.23944837,0.00081793516,0.21672961,0.0073133605,incomplete,0.5578222274780273,0.1517569124698639,0.0012469373177736998,0.26328399777412415,0.008495005778968334,incomplete,0,,,,,,,,,left
2026-05-09_CSD Independiente del Valle - Barcelona SC,Barcelona SC,CSD Independiente del Valle,J. Perlaza,2,48,15,91.3,80.5,98.7,55.8,18.5,5.15,left_foot,regular,0,0,0,0,0,0.015358605,0.007931695,0.016319677,0.2570702,-0.041087545,incomplete,0.022610979154706,0.011990074999630451,0.009138042107224464,0.300424724817276,-0.03664558008313179,incomplete,0,,,,,,,,,right
2026-05-09_CSD Independiente del Valle - Barcelona SC,Barcelona SC,CSD Independiente del Valle,J. Perlaza,2,48,30,96.4,91.8,97.6,40.1,35.2,4.75,left_foot,regular,0,0,0,0,0,0.45630953,0.063331544,0.0008586391,0.21935259,0.0013852743,incomplete,0.2042761594057083,0.01675167679786682,0.0010718165431171656,0.30321556329727173,-0.0023791666608303785,incomplete,0,,,,,,,,,right
2026-05-09_CSD Independiente del Valle - Barcelona SC,Barcelona SC,CSD Independiente del Valle,M. Céliz,2,51,37,86.7,23.6,85.3,52.2,19.5,1.65,right_foot,regular,0,1,1,0,0,0.7391097,0.7569481,0.02245859,0.5509635,0.07688512,incomplete,0.30766117572784424,0.5068705081939697,0.017069406807422638,0.6418983936309814,0.02154434099793434,incomplete,0,,,,,,,,,left
2026-05-09_CSD Independiente del Valle - Barcelona SC,CSD Independiente del Valle,Barcelona SC,J. Espinoza,2,53,8,79.8,19.5,89.7,47.4,21.6,1.07,right_foot,regular,0,0,0,0,1,0.29716513,0.3378792,0.16266063,0.7384817,0.033368915,incomplete,0.17988525331020355,0.2716831862926483,0.21576917171478271,0.7643803358078003,0.02444089762866497,incomplete,0,,,,,,,,,left
2026-05-09_CSD Independiente del Valle - Barcelona SC,CSD Independiente del Valle,Barcelona SC,J. Lerma,2,53,41,88.1,15.0,100.0,66.6,37.6,1.2,right_foot,regular,0,0,0,0,0,0.02072707,0.019731382,0.0024628406,0.013313241,0.007815785,incomplete,0.021119961515069008,0.013403753750026226,0.003424163209274411,0.01676129922270775,0.004213310312479734,incomplete,0,,,,,,,,,left
2026-05-09_CSD Independiente del Valle - Barcelona SC,CSD Independiente del Valle,Barcelona SC,G. Cortéz,2,55,19,93.7,90.1,86.8,56.4,24.0,4.41,left_foot,regular,0,1,0,0,0,0.7736455,0.49887535,0.022114666,0.5463229,0.060411844,incomplete,0.7493724226951599,0.5114724636077881,0.005285664461553097,0.5224015712738037,0.06831536442041397,incomplete,0,,,,,,,,,right
2026-05-09_CSD Independiente del Valle - Barcelona SC,CSD Independiente del Valle,Barcelona SC,G. Cortéz,2,58,53,90.1,90.5,89.1,80.9,6.6,4.55,left_foot,regular,0,0,0,0,1,0.006255498,0.011396577,0.0004402947,0.5482335,-0.006288239,incomplete,0.006551968399435282,0.005005014594644308,0.00043075927533209324,0.5399389863014221,0.00431938748806715,incomplete,0,,,,,,,,,right
2026-05-09_CSD Independiente del Valle - Barcelona SC,CSD Independiente del Valle,Barcelona SC,A. Rodríguez,2,65,54,75.8,21.8,89.6,55.1,26.9,1.0,left_foot,regular,0,0,0,0,1,0.5042833,0.70719707,0.06069321,0.62391126,0.086807825,incomplete,0.4203028976917267,0.6403774619102478,0.006289279088377953,0.7050911784172058,0.08643943071365356,incomplete,1,13.2,53.3,30.9,41.9,25.40690667881779,46.72881629616539,7.313791154888758,17.7,left
2026-05-09_CSD Independiente del Valle - Barcelona SC,CSD Independiente del Valle,Barcelona SC,A. Rodríguez,2,67,43,91.3,24.4,87.8,76.0,35.3,1.68,right_foot,regular,0,0,0,0,0,0.6390954,0.14366175,0.0017625885,0.07049657,0.011387649,incomplete,0.7635587453842163,0.16663281619548798,0.0006989067769609392,0.15589657425880432,0.015017224475741386,incomplete,0,,,,,,,,,left
2026-05-09_CSD Independiente del Valle - Barcelona SC,Barcelona SC,CSD Independiente del Valle,J. Perlaza,2,74,53,71.4,90.5,89.3,44.3,36.6,5.25,left_foot,regular,0,0,0,0,1,0.43858406,0.34365007,0.004881522,0.5715062,0.030539826,incomplete,0.3715378940105438,0.45712941884994507,0.0024413862265646458,0.462340384721756,0.045783881098032,incomplete,1,8.6,63.1,28.9,48.1,21.204859441982855,68.17165312962884,21.49619611847127,20.299999999999997,right
2026-05-09_CSD Independiente del Valle - Barcelona SC,Barcelona SC,CSD Independiente del Valle,M. Mejía,2,75,11,83.5,90.5,100.0,34.6,42.0,5.15,left_foot,regular,0,0,0,0,0,0.012827209,0.010779115,0.0010724345,0.0130810365,0.0074351924,incomplete,0.011735714972019196,0.006477335933595896,0.00034647565917111933,0.012667018920183182,0.001620571012608707,incomplete,0,,,,,,,,,right
2026-05-09_CSD Independiente del Valle - Barcelona SC,Barcelona SC,CSD Independiente del Valle,B. Carabalí,2,76,0,84.3,14.6,100.0,78.5,47.0,1.18,right_foot,regular,0,0,0,0,0,0.027084125,0.018752355,0.001826953,0.012929865,0.0018121633,incomplete,0.026283498853445053,0.01588631048798561,0.0020974113140255213,0.01479281485080719,-0.00505314813926816,incomplete,0,,,,,,,,,left
2026-05-09_CSD Independiente del Valle - Barcelona SC,CSD Independiente del Valle,Barcelona SC,R. Briones,2,79,55,74.3,11.9,89.6,45.2,27.8,0.95,right_foot,regular,0,1,1,0,0,0.77059126,0.8157025,0.0775218,0.39621943,0.16683432,incomplete,0.6297258734703064,0.7700992822647095,0.0064513785764575005,0.5682089924812317,0.0890992134809494,incomplete,0,,,,,,,,,left
2026-05-09_CSD Independiente del Valle - Barcelona SC,Barcelona SC,CSD Independiente del Valle,J. Perlaza,2,81,24,68.3,87.2,100.0,35.2,49.4,5.49,left_foot,regular,0,0,0,0,0,0.017390374,0.008095304,0.0039864443,0.004384909,0.0008718214,incomplete,0.027745317667722702,0.008329489268362522,0.002335498109459877,0.008015276864171028,0.006163588725030422,incomplete,0,,,,,,,,,right
2026-05-09_CSD Independiente del Valle - Barcelona SC,Barcelona SC,CSD Independiente del Valle,M. Mejía,2,82,35,75.1,89.6,85.3,30.9,41.3,4.97,right_foot,regular,0,0,0,0,0,0.7280462,0.20742983,0.0007725397,0.13876183,0.003477593,incomplete,0.7809503078460693,0.19506676495075226,0.0009127981611527503,0.0745297223329544,0.01100576389580965,incomplete,0,,,,,,,,,right
2026-05-09_CSD Independiente del Valle - Barcelona SC,Barcelona SC,CSD Independiente del Valle,H. Villalba,2,86,13,80.1,12.5,96.6,43.6,27.3,0.88,right_foot,regular,0,0,0,0,0,0.5489275,0.47497815,0.3956538,0.15081878,0.06796227,incomplete,0.5304756164550781,0.6564324498176575,0.10235358774662018,0.1348893940448761,0.16288621723651886,incomplete,0,,,,,,,,,left
2026-05-09_CSD Independiente del Valle - Barcelona SC,Barcelona SC,CSD Independiente del Valle,T. Martínez,2,87,1,76.6,81.4,98.4,49.3,31.6,5.52,left_foot,regular,0,0,0,0,0,0.054606464,0.01589397,0.0010725851,0.092114255,-0.015391195,incomplete,0.08140920102596283,0.027292340993881226,0.0011086673475801945,0.09373542666435242,0.02786075696349144,incomplete,0,,,,,,,,,right
2026-05-09_CSD Independiente del Valle - Barcelona SC,CSD Independiente del Valle,Barcelona SC,R. Briones,2,87,34,69.2,12.8,85.5,47.0,28.9,0.94,right_foot,regular,0,1,1,0,0,0.80278003,0.84914994,0.0020765609,0.5234066,0.11456124,incomplete,0.7743266820907593,0.6143953800201416,0.0004451693966984749,0.5919310450553894,0.06947105377912521,incomplete,0,,,,,,,,,left
2026-05-09_CSD Independiente del Valle - Barcelona SC,CSD Independiente del Valle,Barcelona SC,A. Rodríguez,2,89,56,74.8,18.2,88.3,58.9,31.1,1.1,right_foot,regular,0,1,1,0,0,0.5314779,0.6306857,0.020519406,0.66505337,0.06275202,incomplete,0.4224027693271637,0.3414650857448578,0.007226518355309963,0.6798626780509949,0.02891695871949196,incomplete,0,,,,,,,,,left
2026-05-09_CSD Independiente del Valle - Barcelona SC,CSD Independiente del Valle,Barcelona SC,A. Rodríguez,2,95,24,97.6,9.9,95.0,50.9,28.0,1.67,right_foot,regular,0,0,0,0,0,0.1413161,0.07283668,0.00027862246,0.28175813,0.039635114,incomplete,0.21272285282611847,0.10986679047346115,0.0005731299752369523,0.4965085983276367,0.11215642094612122,incomplete,0,,,,,,,,,left
2026-05-09_Guayaquil City FC - CD Cuenca,Guayaquil City FC,CD Cuenca,S. Laurino,1,3,0,84.0,85.4,85.6,57.7,18.9,4.8,left_foot,regular,0,0,0,0,1,0.2775614,0.2127458,0.010859844,0.73037654,0.015857887,incomplete,0.38587749004364014,0.09319200366735458,0.009475714527070522,0.6737862229347229,0.03658883646130562,incomplete,0,,,,,,,,,right
2026-05-09_Guayaquil City FC - CD Cuenca,CD Cuenca,Guayaquil City FC,Y. Erique,1,4,46,91.1,88.4,92.1,83.4,3.6,5.01,left_foot,regular,0,0,0,0,0,0.0031880355,0.014154868,0.00031591422,0.65332747,0.008943381,incomplete,0.0021674991585314274,0.011465104296803474,0.0001718638086458668,0.8915987014770508,0.02161635272204876,incomplete,0,,,,,,,,,right
2026-05-09_Guayaquil City FC - CD Cuenca,CD Cuenca,Guayaquil City FC,B. García,1,6,13,82.3,90.6,93.7,35.8,39.1,5.02,right_foot,regular,0,0,0,0,0,0.50832134,0.16208716,0.02062986,0.46733177,0.0014469892,incomplete,0.6963027119636536,0.20255394279956818,0.007482018321752548,0.5088423490524292,0.01358832884579897,incomplete,0,,,,,,,,,right
2026-05-09_Guayaquil City FC - CD Cuenca,CD Cuenca,Guayaquil City FC,M. Díaz,1,9,16,85.2,7.7,94.5,59.0,36.2,1.3,left_foot,regular,0,0,0,0,1,0.55432945,0.48324424,0.008857798,0.50972176,0.066634476,incomplete,0.6264243721961975,0.6901835799217224,0.004222076386213303,0.4170830547809601,0.07267287373542786,incomplete,1,8.7,40.0,23.5,37.9,20.63047302857336,35.00420847522377,4.076738107201735,14.8,left
2026-05-09_Guayaquil City FC - CD Cuenca,CD Cuenca,Guayaquil City FC,J. Ordóñez,1,10,10,80.6,89.0,100.0,29.6,45.8,5.2,right_foot,regular,0,0,0,0,0,0.022688959,0.020791678,0.013000786,0.0077012023,-0.00069924316,incomplete,0.0196431502699852,0.019283181056380272,0.007781290914863348,0.009295265190303326,-0.0034571541473269463,incomplete,0,,,,,,,,,right
2026-05-09_Guayaquil City FC - CD Cuenca,CD Cuenca,Guayaquil City FC,M. Díaz,1,13,54,94.2,83.6,98.3,48.5,24.3,4.89,left_foot,regular,0,0,0,0,0,0.09977905,0.033617705,0.0049241926,0.15704392,-0.0139029445,incomplete,0.11760802567005157,0.013525606133043766,0.001710993703454733,0.20809881389141083,-0.03219282627105713,incomplete,0,,,,,,,,,right
2026-05-09_Guayaquil City FC - CD Cuenca,CD Cuenca,Guayaquil City FC,M. Díaz,1,16,37,89.3,22.1,89.0,25.2,2.1,1.72,left_foot,regular,0,0,0,0,1,0.0062965997,0.013206692,0.0006197055,0.872502,-0.006471789,incomplete,0.003797366051003337,0.022176120430231094,0.0016425185604020953,0.903870701789856,-0.0062017301097512245,incomplete,1,10.5,62.9,14.1,73.5,21.906203383303822,66.79658595918262,10.289439783784713,3.5999999999999996,left
